position,direction,experience,salary,location,skills,company,RU,ENG,text,date
Laravel Fullstack Developer,Full-Stack,1-3 years,from 1000 to 2000 USD,remote,"HTML, CSS, Sass, Bootstrap, JavaScript, Vue, PHP, MySQL, REST, Git",not specified,False,False,"#middle #fullstack #laravel #vue
ИщемMiddle Full Stack (Laravel и Vue) Разработчикa с глубокими знаниями Laravel

Задачи:
- Разработка и поддержка ERP-системы
- Участие в проектировании API  архитектуры
- Разработка Frontend-приложения на Vue.js
- Написание программного кода в соответствии с установленными требованиями.
- Тестирование разработанного кода


Требования:  
- Высокая требовательность к себе и другим, в том числе к качеству кода
- Знание HTML, CSS,Sass, Bootstrap,JavaScript,Vue,Laravel,PHP,MySQL
- Знание протоколов HTTP и WS, умение работать с ними
- Понимание клиент-серверной работы REST API
- Умение писать SQL запросы и работа с MySQL
- Умение разбираться в чужом коде
- Опыт написания REST API, взаимодействия со сторонними API
- Oпыт работы с Laravel не менее 3х лет
- Oпыт работы с Vue и его библиотеками не менее 2х лет (Vuex, Vue-router, и другие)
- Навыки работы с GIT

Заработная плата: от $1000 до $2000

Условия:
- Удаленная
- Гибкий график работы

Контакт: @bakho0707

👉 Подписаться на канал @UzDev_Jobs",2024-01-06 06:02:35+00:00
Laravel Fullstack Developer,Full-Stack,1-3 years,from 1000 to 2000 USD,remote,"Laravel, Vue, HTML, CSS, Sass, Bootstrap, JavaScript, MySQL, REST API, GIT",not specified,False,False,"#middle #fullstack #laravel #vue
ИщемMiddle Full Stack (Laravel и Vue) Разработчикa с глубокими знаниями Laravel

Задачи:
- Разработка и поддержка ERP-системы
- Участие в проектировании API  архитектуры
- Разработка Frontend-приложения на Vue.js
- Написание программного кода в соответствии с установленными требованиями.
- Тестирование разработанного кода

Требования:  
- Высокая требовательность к себе и другим, в том числе к качеству кода
- Знание HTML, CSS,Sass, Bootstrap,JavaScript,Vue,Laravel,PHP,MySQL
- Знание протоколов HTTP и WS, умение работать с ними
- Понимание клиент-серверной работы REST API
- Умение писать SQL запросы и работа с MySQL
- Умение разбираться в чужом коде
- Опыт написания REST API, взаимодействия со сторонними API
- Oпыт работы с Laravel не менее 3х лет
- Oпыт работы с Vue и его библиотеками не менее 2х лет (Vuex, Vue-router, и другие)
- Навыки работы с GIT

Заработная плата: от $1000 до $2000

Условия:
- Удаленная
- Гибкий график работы

Контакт: @TimurGaniyev


👉 Подписаться на канал @UzDev_Jobs",2024-03-26 08:03:13+00:00
Laravel Fullstack Developer,Full-Stack,1-3 years,from 1000 to 1000 USD,Tashkent city,"HTML, CSS, Sass, Bootstrap, JavaScript, Vue, Nuxt, PHP, MySQL, REST, Git",not specified,False,False,"#middle #fullstack #laravel #vue #nuxt
Ищем Middle Full Stack Разработчика (Laravel, Vue и Nuxt ) с глубокими знаниями Laravel

Обязанности:
Разработка и поддержка ERP и CRM системы
Участие в проектировании архитектуры API
Разработка фронтенд-приложений на Vue.js и Nuxt.js 
Написание программного кода в соответствии с установленными требованиями
Тестирование и отладка кода

Требования:
Высокая требовательность к себе и другим, в том числе к качеству кода
Знание HTML, CSS, Sass, Bootstrap, JavaScript, Vue,Nuxt, Laravel, PHP, MySQL
Знание протоколов HTTP и WS, умение работать с ними
Понимание клиент-серверной работы REST API
Умение писать SQL-запросы и работать с MySQL
Умение разбираться в чужом коде
Опыт написания REST API, взаимодействия со сторонними API
Опыт работы с Laravel не менее 3 лет
Опыт работы с Vue и его библиотеками не менее 2 лет (Vuex, Vue-router и другие)
Навыки работы с GIT
Заработная плата: от $1000

Условия:
Данная вакансия не подходит для новичков или стажировок

Работа в офисе в Ташкенте
Гибкий график
Контакт: @web_agency007


👉 Подписаться на канал @UzDev_Jobs",2024-10-19 11:01:18+00:00
Laravel Fullstack Developer,Full-Stack,3 years >,from 1000 to 1000 USD,Tashkent city,"Laravel, Vue, Nuxt, MySQL, HTML, CSS, Sass, Bootstrap, JavaScript, REST, GIT",not specified,False,False,"#middle #fullstack #laravel #vue #nuxt
Ищем Middle Full Stack Разработчика (Laravel, Vue и Nuxt ) с глубокими знаниями Laravel

Обязанности:
Разработка и поддержка ERP и CRM системы
Участие в проектировании архитектуры API
Разработка фронтенд-приложений на Vue.js и Nuxt.js 
Написание программного кода в соответствии с установленными требованиями
Тестирование и отладка кода

Требования:
Высокая требовательность к себе и другим, в том числе к качеству кода
Знание HTML, CSS, Sass, Bootstrap, JavaScript, Vue,Nuxt, Laravel, PHP, MySQL
Знание протоколов HTTP и WS, умение работать с ними
Понимание клиент-серверной работы REST API
Умение писать SQL-запросы и работать с MySQL
Умение разбираться в чужом коде
Опыт написания REST API, взаимодействия со сторонними API
Опыт работы с Laravel не менее 3 лет
Опыт работы с Vue и его библиотеками не менее 2 лет (Vuex, Vue-router и другие)
Навыки работы с GIT
Заработная плата: от $1000

Условия:
Работа в офисе в Ташкенте
Гибкий график
Контакт: @web_agency007


👉 Подписаться на канал @UzDev_Jobs",2024-07-01 10:00:01+00:00
Laravel Fullstack Developer,Full-Stack,1-3 years,from 1000 to 1000 USD,Tashkent city,"Laravel, Vue, Nuxt, HTML, CSS, Sass, Bootstrap, JavaScript, PHP, MySQL, REST, Git",not specified,False,False,"#middle #fullstack #laravel #vue #nuxt
Ищем Middle Full Stack Разработчика (Laravel, Vue и Nuxt ) с глубокими знаниями Laravel

Обязанности:
Разработка и поддержка ERP и CRM системы
Участие в проектировании архитектуры API
Разработка фронтенд-приложений на Vue.js и Nuxt.js 
Написание программного кода в соответствии с установленными требованиями
Тестирование и отладка кода

Требования:
Высокая требовательность к себе и другим, в том числе к качеству кода
Знание HTML, CSS, Sass, Bootstrap, JavaScript, Vue,Nuxt, Laravel, PHP, MySQL
Знание протоколов HTTP и WS, умение работать с ними
Понимание клиент-серверной работы REST API
Умение писать SQL-запросы и работать с MySQL
Умение разбираться в чужом коде
Опыт написания REST API, взаимодействия со сторонними API
Опыт работы с Laravel не менее 3 лет
Опыт работы с Vue и его библиотеками не менее 2 лет (Vuex, Vue-router и другие)
Навыки работы с GIT
Заработная плата: от $1000

Условия:
Работа в офисе в Ташкенте
Гибкий график
Контакт: @web_agency007


👉 Подписаться на канал @UzDev_Jobs",2024-09-02 08:26:18+00:00
Laravel Fullstack Developer,Full-Stack,3 years >,from 1000 to 1000 USD,remote,"HTML, CSS, Sass, Bootstrap, JavaScript, Vue, Nuxt, Laravel, PHP, MySQL, REST API, GIT",not specified,False,False,"#middle #fullstack #laravel #vue #nuxt
Ищем Middle Full Stack Разработчика (Laravel, Vue и Nuxt ) с глубокими знаниями Laravel

Обязанности:
Разработка и поддержка ERP и CRM системы
Участие в проектировании архитектуры API
Разработка фронтенд-приложений на Vue.js и Nuxt.js 
Написание программного кода в соответствии с установленными требованиями
Тестирование и отладка кода

Требования:
Высокая требовательность к себе и другим, в том числе к качеству кода
Знание HTML, CSS, Sass, Bootstrap, JavaScript, Vue,Nuxt, Laravel, PHP, MySQL
Знание протоколов HTTP и WS, умение работать с ними
Понимание клиент-серверной работы REST API
Умение писать SQL-запросы и работать с MySQL
Умение разбираться в чужом коде
Опыт написания REST API, взаимодействия со сторонними API
Опыт работы с Laravel не менее 3 лет
Опыт работы с Vue и его библиотеками не менее 2 лет (Vuex, Vue-router и другие)
Навыки работы с GIT
Заработная плата: от $1000

Условия:
Удаленная работа
Гибкий график
Контакт: @web_agency007


👉 Подписаться на канал @UzDev_Jobs",2024-06-25 12:04:12+00:00
Go Mentor,Other,3 years >,from 10000000 to 32000000 UZS,not specified,"SQL, GraphQL, NodeJS",Najot Ta'lim,True,True,"#middle #go #ментор 
Мы в активном поиске Middle Go Разработчика - Ментора.

Заработная плата: от 10 млн до 32 млн.
Полная занятость, гибкий график.

Обязанности:
— Преподавать 5 дней в неделю, 3 часов занятий в день;
— Проверка домашних заданий и экзаменов, оценка и предоставление, рекомендаций по работе;
— Уметь правильно выбирать макеты упражнений и экзаменов;
— Учебный отдел помогает в разработке учебных планов;
— Продолжительное написание плана урока, отчетов на его основе.

Требования:
— Oпыт работы: 3+ года;
— Свободное владение узбекским языком. (знание русского/английского языка приветствуется);
— Умение работать в Data base -sql;
— Сильные навыки в Graph QL;
— Знание мобильного программирования, а также Node JS;
— Отличное знание Graph QL;
— Умение работать с микро сервисом;
— Умение креативно и интерактивно вести уроки.

Условия:
— Официальное трудоустройство;
— Работу в современных hi-tech офисах в Ташкенте;
— Стабильная заработная плата;
— Гибкий график работы в режиме 5/2;
— Возможность part-time работы;
— Дружный коллектив экспертов отрасли;
— Возможность повышения профессиональной квалификации;
— Бесплатные тренинги, митапы, воркшопы;
— Туры по Узбекистану.

Мы Najot Ta'lim - одна из самых крупных IT компаний в Узбекистане, за 5 лет с момента основания мы собрали дружную команду из 350+ человек объединенные общей целью - воспитать новое поколение страны в IT индустрии и раскрыть миру новых талантов. В 4 филиалах нашей компании обучаются свыше 3000 студентов, и мы расширяемся каждый день.

Ждём ваши резюме: ссылка


👉 Подписаться на канал @UzDev_Jobs",2024-02-09 11:01:03+00:00
QA Engineer,QA,1-3 years,from 800 to 1200 USD,not specified,not specified,not specified,False,False,"#middle #qa 
Мы в активном поиске Middle QA

Зарплатная вилка: от 800 $ до 1200 $

Обязанности:
• Ручное тестирование программного обеспечения
• Разработка тестовых cases и тестовых дизайнов
• Написание отчетов об ошибках и тестировании

Требования:
• 2+ год профессионального, соответствующего опыта
• Знание основ тестирования: типов и уровней, методов разработки тестов
• Опыт работы с написанием отчетной документации
• Сильные навыки логического мышления
• Внимание к деталям, точность, стрессоустойчивость
• Умение отстаивать свою точку зрения

Условия:
- Официальное трудоустройство;
- Работу в современных hi-tech офисах в Ташкенте;
- Стабильная заработная плата;
- Гибкий график работы в режиме 6/1;
- Дружный коллектив экспертов отрасли;
- Возможность повышения профессиональной квалификации;
- Бесплатные тренинги, митапы, воркшопы;
- Туры по Узбекистану.

Ждём ваши резюме: ссылка


👉 Подписаться на канал @UzDev_Jobs",2024-01-16 06:01:29+00:00
WordPress Developer,Other,1-3 years,from 1000 to 2000 USD,remote,"WordPress, PHP, HTML, CSS, JavaScript, MySQL, REST, Git, Vue.js",not specified,False,False,"#middle #wordpress #php #html
Ищем Middle WordPress Разработчика с глубокими знаниями PHP и WordPress

Задачи:
Разработка и поддержка кастомных сайтов на WordPress
Создание и настройка тем и плагинов под нужды проекта
Интеграция с внешними сервисами через REST API
Верстка адаптивных интерфейсов с использованием HTML, CSS, и JavaScript
Тестирование, оптимизация и отладка кода

Требования:
Высокая требовательность к качеству кода и внимание к деталям
Уверенные знания WordPress, опыт создания и кастомизации плагинов и тем
Опыт работы с JavaScript, HTML, CSS
Понимание работы с MySQL и умение писать SQL-запросы
Опыт работы с REST API и интеграция со сторонними API
Базовые знания Vue.js (приветствуется, но не обязательно)
Навыки работы с Git

Условия:
Удаленная работа
Гибкий график
Заработная плата: от $1000 до $2000
Контакт: @web_agency007


👉 Подписаться на канал @UzDev_Jobs",2024-11-13 06:02:00+00:00
Java Developer,Backend,3 years >,from 2000 to 3000 USD,not specified,"Spring Boot, PostgreSQL, Liquibase, Flyway",GLOBAL SEARCH,False,False,"#middle+ #senior #java
Ищем Middle+/Senior Java Developer

• Компания: GLOBAL SEARCH (IT Agency)
• Формат: гибрид (офис рядом с метро Ойбек/Космонавтов)
• Вилка: от $2000 до $3000 (на руки)
• Официальное трудоустройство в штат по ТК РУз
• Социальный пакет

Задачи:
- Разработка и поддержка микросервисов на базе Spring Boot;
- Интеграция с внешними сервисами и системами;
- Оптимизация производительности приложений;
- Работа с базами данных PostgreSQL: проектирование схем, оптимизация запросов и настройка кэша;
- Написание тестов и обеспечение высокого качества кода;
- Участие в проектировании архитектуры решений.

Требования:
- Java 17+ (Spring Core (IoC, DI)/Boot/Data JPA, Security; Знание Cloud будет плюсом JPA и Hibernate; 
- JVM,  управление памятью (GC);
- Опыт разработки многопоточных приложений
- Опыт работы с ORM, создание и управление сущностями; 
- Использование инструментов для миграций (например, Liquibase, Flyway); 
- Знание синтаксиса и стандартных библиотек Python; 
- Опыт интеграции с Java (Jython или взаимодействие через API); 
Проектирование и оптимизация баз данных; 
-SQL-PostgreSQL; 
- SOLID; 
- Знание ACID и опыт работы с транзакциями.

Связь: @svitych001


👉 Подписаться на канал @UzDev_Jobs",2024-06-27 10:47:01+00:00
Machine Learning Engineer,AI / ML,3 years >,from 20000000 to 35000000 UZS,Tashkent city,"TensorFlow, PyTorch, OpenCV",SOFTONIC LLC,False,True,"#ml
SOFTONIC LLC is looking for Senior Machine Learning Engineer (Computer Vision and Edge AI) for US-based project

Role Overview:
The Senior Machine Learning Engineer will lead the development of computer vision algorithms and machine learning models for real-time event detection on edge devices. This role requires expertise in deep learning, computer vision, and optimization of models for deployment on Linux-based gateways with resource constraints.

Key Responsibilities:
Model Development: Design and implement machine learning models for features such as distracted driving detection, fatigue analysis, lane departure warning, and tailgating detection.
Computer Vision: Develop algorithms for image and video processing using data from cameras.
Edge AI Optimization: Optimize models for real-time inference on edge devices with limited computational resources.
Data Management: Collaborate on data collection strategies, including dataset preparation, annotation, and augmentation.
Testing and Validation: Conduct rigorous testing of models to ensure high accuracy and low latency in real-world conditions.
Collaboration: Work closely with the embedded systems engineer to integrate AI models with hardware components.
Documentation: Maintain comprehensive documentation of model architectures, training processes, and deployment procedures.
Mentorship: Provide guidance and mentorship to junior team members (if applicable).

Required Qualifications:
Experience: Minimum of 5 years of industry experience in developing machine learning models for computer vision applications.
Technical Skills:
Deep Learning Frameworks: Proficiency in TensorFlow, PyTorch, and OpenCV.
Programming Languages: Strong programming skills in Python and C++.
Edge AI Deployment: Experience with deploying models on edge devices using TensorFlow Lite, PyTorch Mobile, or similar.
Model Optimization: Knowledge of techniques like quantization, pruning, and knowledge distillation.
Hardware Acceleration: Familiarity with GPUs, NVIDIA Jetson platforms, Intel Movidius, or similar hardware accelerators.
Linux Systems: Proficient in developing and deploying applications on Linux OS.
Domain Knowledge:
Computer Vision: Expertise in CNNs, object detection, semantic segmentation, and video analytics.
Real-Time Processing: Experience with low-latency systems and performance optimization.
Soft Skills:
Problem-Solving: Strong analytical skills to tackle complex technical challenges.
Communication: Excellent verbal and written communication skills.
Team Collaboration: Ability to work effectively in a cross-functional team environment.

Additional Qualifications:
Industry Experience: Experience in the automotive, transportation, or safety systems industry is highly desirable.

Responsibilities Summary
Lead AI model development for computer vision tasks.
Optimize and deploy models on Linux-based gateways.
Collaborate with hardware and software teams for seamless integration.
Ensure compliance with data privacy and industry regulations.
Mentor and guide other team members as needed.

Team Collaboration
Interdisciplinary Work: Ability to work closely with software engineers, hardware engineers, and product managers.
Agile Methodologies: Experience with agile development processes and tools like Jira.
Version Control: Proficient in using Git for code collaboration.


Salary: from 20 mln to 35 mln UZS
Office location: near the Shakhristan metro station, Tashkent

Tel:  +998 (77) 706 00 77
TG: @softonic_uzbekistan


👉 Подписаться на канал @UzDev_Jobs",2024-10-30 13:00:57+00:00
ML Engineer,AI / ML,1-3 years,from 7000000 to 10000000 UZS,not specified,"TensorFlow, PyTorch, Kaldi, Mozilla, DeepSpeech, scikit-learn, NLTK, spaCy, Gensim",Phoenix IT Consulting,True,True,"#ml #nlp
Phoenix IT Consulting в поиске ML NLP инженера. 

Немного о нас:
Мы представляем молодую и динамично растущую IT-компанию в Узбекистане, где мы придаем большое значение развитию и лояльности наших клиентов. Наша экспертиза охватывает шесть различных областей, в которых мы специализируемся.

Требования:
-Опыт работы от 1-2 лет в коммерческих проектах;
-Хорошие знания в области Deep Learning. Знание концепций глубокого обучения, таких как нейронные сети, свёрточные нейронные сети (CNN), рекуррентные нейронные сети (RNN), LSTM, Transformer и т.д.
-Опыт работы с библиотеками машинного: TensorFlow, PyTorch, Kaldi, Mozilla, DeepSpeech, scikit-learn, NLTK, spaCy, Gensim и другими.
- Навыки работы с глубоким обучением для разработки моделей STT и TTS.
-Понимание и опыт разработки архитектуры

Обязательные требования: 
- Разработка STT (распознавание речи)
- Разработка TTS (синтез речи).
Навыки в области синтеза речи и генерации аудио.
- Уметь находить наиболее подходящие решения в той или иной ситуации

Обязанности: 
- Разработка голосового помощника для узкой специализации.
создание моделей с нуля для узбекского рынка(ассистент должен будет понимать и общаться на узбекском языке).

Условия:
Комфортный офис рядом с метро ""Туркистон""
Обед за счет компании.
FUN DAYS.
Система бонусов.
Работа в дружном коллективе таких же амбициозных айтишников.
Работа с офиса.
Гибкий график. Но требуется работать не менее 40ч в неделю.
Заработная плата обсуждается по -итогам собеседования (от 7-10 млн сум)

* К сожалению в данный момент мы не рассматриваем стажеров и кандидатов с маленьким опытом работы.

Контакты: +998 (97) 100-30-21
Отправляйте резюме по тг: @khusan_phoenix


👉 Подписаться на канал @UzDev_Jobs",2024-04-07 08:54:01+00:00
Mobile Developer,Mobile,1-3 years,not specified,remote,Google Play Console,not specified,False,False,"#mobile
Мобильный разработчик владеющий Google Play Console
от 200 $ на руки. Требуемый опыт работы: 1–3 года

Проектная работа/разовое задание, удаленная работа

Описание вакансии:
Ищем специалиста по разработке и публикации Андроид-приложений, владельца Google Play Conosle, который готов протестировать наши игры на своем аккаунте, обеспечивая обратную связь разработчикам.

Обязанности:
Тестирование наших мобильных игр на вашем аккаунте Google Play Console.
Публикация игр на вашем аккаунте Google Play Console.
Предоставление честной и детализированной обратной связи о работе и производительности игр.

Требования:
Наличие верифицированного аккаунта Google Play Console с регистрацией не позднее Откября 2023
Наличие опыта прошлых публикаций в Google Play Console, требуемый опыт не менее 1 года.
Готовность тестировать и публиковать игры на своем аккаунте.

Условия:
Гибкая система выплат, зависящая от истории вашего аккаунта, даты регистрации аккаунта и количества опубликованных в нём приложений.
Возможность пассивного дохода от публикации игр на вашем аккаунте, с еженедельными или ежемесячными выплатами.
Дополнительные бонусы за качественную и своевременную обратную связь.

Контакты:
- Telegram: @ITteam_uz_ru
- Телефон: +998977756262


👉 Подписаться на канал @UzDev_Jobs",2024-08-31 06:03:23+00:00
Mobile Developer,Mobile,1-3 years,from 200 to 700 USD,remote,Google Play Console,not specified,False,False,"#mobile
Мобильный разработчик владеющий Google Play Console
от 200 до 700$ на руки. Требуемый опыт работы: 1–3 года

Проектная работа/разовое задание, удаленная работа

Описание вакансии:
Ищем специалиста по разработке и публикации Андроид-приложений, владельца Google Play Conosle, который готов протестировать наши игры на своем аккаунте, обеспечивая обратную связь разработчикам.

Обязанности:
Тестирование наших мобильных игр на вашем аккаунте Google Play Console.
Публикация игр на вашем аккаунте Google Play Console.
Предоставление честной и детализированной обратной связи о работе и производительности игр.

Требования:
Наличие верифицированного аккаунта Google Play Console с регистрацией не позднее Откября 2023
Наличие опыта прошлых публикаций в Google Play Console, требуемый опыт не менее 1 года.
Готовность тестировать и публиковать игры на своем аккаунте.

Условия:
Гибкая система выплат, зависящая от истории вашего аккаунта, даты регистрации аккаунта и количества опубликованных в нём приложений.
Возможность пассивного дохода от публикации игр на вашем аккаунте, с еженедельными или ежемесячными выплатами.
Дополнительные бонусы за качественную и своевременную обратную связь.

Контакты:
- Telegram: @ITteam_uz_ru
- Телефон: +998977756262


👉 Подписаться на канал @UzDev_Jobs",2024-09-06 13:07:13+00:00
React Native Mobile Developer,Mobile,not specified,from 800 to 800 USD,not specified,"HTML, CSS, JavaScript, React Native, Kotlin, Swift, JAVA",not specified,False,False,"#mobile 
Мы — динамично развивающаяся компания, специализирующаяся на финансах. В нашей команде ценятся профессионализм, творчество и стремление к постоянному совершенствованию.

Обязанности:

Разработка и оптимизация интерфейса мобильных-приложений.
Участие в проектировании архитектуры фронтенда.
Сотрудничество с другими членами команды для достижения общих целей.
Требования:

Опыт работы в области фронтенд-разработки.
Глубокие знания HTML, CSS и JavaScript, React Native, Kotlin, Swift, JAVA
Опыт работы с фреймворками React Native
Понимание принципов адаптивного дизайна и кросс-браузерной совместимости. 
Желание развиваться и учиться новому.

Условия:
- Испытательный срок – 1 месяц (оплачиваемый)
- Понедельник-Пятница
- 10:00 - 18:00
- ЗП от 800$
- Обед за счет компании.
- На собеседовании выдается тестовое задание.

адрес:  Яшнабадский район, ул. Махтумкули, 136

Ориентир: Макро

Конкурентная заработная плата и система бонусов.
Возможности для профессионального и карьерного роста.
Дружный коллектив и комфортные условия работы.
Если вы готовы присоединиться к нашей команде, отправьте свое резюме на адрес электронной почты hh@1pay.uz с пометкой ""Фронтенд-разработчик"".
Мы будем рады видеть вас в нашей команде!


👉 Подписаться на канал @UzDev_Jobs",2024-05-27 08:23:07+00:00
Flutter Developer,Mobile,1-3 years,from 1000 to 1000 USD,not specified,"Flutter, GraphQL, REST",ilmify Inc.,False,False,"#mobile #flutter #ios #android
lmify Inc. Startupiga Mid Level Flutter Dasturchi Qidirmoqdamiz!

Bizning ilmify inc. startupimizga zamonaviy va foydalanuvchi uchun qulay mobil ilovalar yaratadigan, yosh va teran fikrlovchi Flutter dasturchisi kerak! Agar sizning yaratgan mobil ilovalaringiz tezkor, samarali va mijozlarning talablariga mos bo‘lsa, bu lavozim aynan siz uchun!

Sizdan nima kutamiz:
Flutterda kross-platformali mobil ilovalarni ishlab chiqish.
2 yil va undan ortiq Flutter bilan ish tajribasi.
Ma’lumotlar turlari, funksiyalar, asinxron dasturlash kabi Dart asoslarini va Flutter arxitekturasini chuqur tushunish.
Turli APIlar, jumladan, GraphQL, REST, bilan integratsiya tajribasi.
iOS va Android platformalari o‘rtasidagi farqlarni va ularning har biri uchun Flutterning o‘ziga xos xususiyatlarini yaxshi bilish.
Flutter ilovalari uchun testlarni shu jumladan unit testlarii, integratsiya testlari va komponent testlarini yozish va test yozish tamoyillarini tushunish.
Yaxshi muloqot qobiliyati va texnik tushunchalarni aniq tushuntirish qobiliyati.
Ko‘p vazifalilik sharoitida ishlash va o‘zgarishlarga tez moslashish qobiliyati.
Murakkab muammolarni tez va samarali hal qilish, nuqsonlarning tub sabablarini aniqlash qobiliyati.

Nima taklif qilamiz:
Yillik o’sish va rivojlanish imkoniyatlari bilan oylik 1000$ gacha maosh.
Ilmify inc. ofisida ijodiy va zamonaviy ish muhiti.
Yosh, g’ayratli va qo’llab-quvvatlovchi jamoa.
Kelajakni birga yaratish uchun imkoniyat!

Qanday ariza berish mumkin? 
Telegramda @ilmifyinc ga yozing yoki careers@ilmify.uz elektron manziliga o‘zingiz haqingizda qisqacha ma’lumot va GitHub profilingizni yuboring.


👉 Подписаться на канал @UzDev_Jobs",2024-10-04 09:00:31+00:00
.NET Fullstack Developer,Full-Stack,3 years >,not specified,remote,"React, DevOps, Azure",Virtual Advantage,False,True,"#net #fullstack #developer 
About the project:
Virtual Advantage, LLC develops software and service solutions to simplify investigation management for enterprise-level organizations.
Salary: up to 5000$
Location: 100% remote job, but we are looking for a specialist in Uzbekistan or Georgia.

Responsibilities:
- Collaborate with developers, designers, quality assurance specialists and the business team to ideate, develop, implement, and support new features and technical solutions using Scout’s full stack of programming tools.
- Assume full ownership of the assigned development tasks throughout the software development life cycle, from conception to deployment and maintenance.
- Write maintainable code, with accompanying tests and documentation, that will ensure smooth functioning of the application and databases.
- Test, troubleshoot, and debug software and the supporting application infrastructure, independently and in collaboration with the team to ensure uninterrupted, high-quality service to the clients.

Requirements:
- 4+ years of professional software development experience.
- Experience developing .NET applications (3-4 years).
- Experience with React (3-4 years).
- Experience with DevOps and deploying to cloud services (preferably in Azure).
- Fluent English.

To apply for this position, please send a message to Telegram @mkonspb or send a letter to mail mikhail@hiretruss.com


👉 Подписаться на канал @UzDev_Jobs",2024-02-01 07:02:15+00:00
Node.js Developer,Other,3 years >,from 1500 to 1500 USD,not specified,"Node.js, GraphQL, TypeScript, Kafka, PostgreSQL, Redis, Git, Docker, CI/CD",KSG,True,True,"#node 
KSG — ведущий разработчик мобильных и веб-приложений, ищет талантливого Senior разработчика Node.js с опытом работы. Мы предлагаем возможность работать над сложными и интересными проектами в команде профессионалов, развивать и реализовывать инновационные решения, а также постоянно совершенствовать свои навыки.

Основные требования:
- Опыт работы с Node.js и GraphQL не менее 3 лет.
- Отличное знание и опыт работы с TypeScript.
- Опыт работы с Kafka от 1 года
- Понимание и опыт работы с базами данных Postgres и Redis.
- Знание Git, понимание основ работы с ветками, коммитами и пулл-реквестами.
- Знание английского языка будет преимуществом, обязательно знание русского языка.

Дополнительные плюсы:
- Опыт работы с Clickhouse, BullMQ.
- Знание и применение современных инструментов разработки и подходов, включая контейнеризацию (Docker) и CI/CD.
- Умение использовать и адаптироваться к новым технологиям, включая ChatGPT.

Мы предлагаем:
- Конкурентоспособную заработную плату от 1500$ на руки, обговаривается на финальном собеседовании
- Работу в международной команде над проектами глобального масштаба.
- Оплачиваемые курсы для профессионального развития и карьерного роста.
- Поддержку и ресурсы для освоения новейших технологий и инструментов.
- Полностью обустроенный и комфортабельный офис в центре города Ташкент.
- Обед, снеки, кофе и PS5 за счет компании.

Убедительная просьба
Так как вся коммуникация в команде проходит на русском языке, просим откликаться на вакансию если вы владеете русским языком.

Как подать заявку:

Если вы заинтересованы в этой вакансии, отправьте свое резюме и портфолио проектов в @koliko_soft (Важно! Уровень ваших знаний должен соответствовать позициям Senior)



👉 Подписаться на канал @UzDev_Jobs",2024-07-17 11:03:59+00:00
TypeScript Backend Developer,Backend,not specified,from 1300 to 1300 USD,not specified,not specified,INBIZ,False,True,"#node #backend

Backend разработчик
в INBIZ

Задачи:
- Создание веб платформы для электронной коммерции. 
- Разработка телеграм бота для интернет магазина
- Работа с API

Требования:
- TypeScript (NodeJs и другие приветствуются)
- умение писать чистый и аккуратный код, быстро разбираться в чужом
- английский, достаточный для понимания документации.

Условия работы:
- Офис в центре города
- Гибкий график

Заработная плата: от 1300$

Резюме сюда: @ZhParpiyev


👉 Подписаться на канал @UzDev_Jobs",2024-01-17 12:02:09+00:00
Node.js Fullstack Developer,Other,3 years >,from 2000 to 2000 USD,remote,"TypeScript, NestJs, SQL, MySQL, PostgreSQL, Typeorm, ReactJs, REST",Apps Do Wonders,True,False,"#node #react
Mid-Level Node.js/React.js Developer

About Us:
Apps Do Wonders is a tech start-up focused on making productivity tools. Our top-ranked products, ChatGPT for Excel and ChatGPT for PowerPoint, are among the best Microsoft add-ins.

Job Description:
We're looking for a Mid-Level Node.js/React.js Developer to enhance our AI-powered Microsoft Excel add-in, ChatGPT for Excel.

Key Responsibilities:
Build applications with TypeScript, NestJs, SQL (MySQL/PostgreSQL), and Typeorm.
Develop and maintain ReactJs components.
Collaborate to define, design, and release new features.
Review code to ensure high quality.
Create RESTful APIs.

Required Skills:
3+ years of experience with NestJs, ReactJs, and REST APIs.
Proficient in TypeScript and NestJs.
Strong experience with SQL databases and Typeorm.
Fluent in Russian (C1 level).
Self-motivated and interested in AI technologies.

What We Offer:
Salary: Starting at $2000 net and more depending on skills.
Innovative Environment: Work on cutting-edge AI applications.
Career Growth: Opportunities for learning and advancement.
Remote Work: Flexible working conditions.
Contact Us: @MKB_MokhiraKodirova


👉 Подписаться на канал @UzDev_Jobs",2024-07-09 10:03:20+00:00
